Social Media,Favorite song,Party,Calories,Coffees
125.27,Ed_Sheeran-Perfect,Federalists,507.98,4.51
120.93,Camila_Cabello-Havana,Know_It_Alls,327.43,14.32
117.86,Camila_Cabello-Havana,Know_It_Alls,253.67,16.22
119.61,ACDC-ThunderStruck,Federalists,400.58,7.33
122,Camila_Cabello-Havana,Know_It_Alls,266.07,15.8
126.33,Other,Know_Nothings,423.65,9.29
120.06,Drake-Gods_Plan,Know_Nothings,246.12,13.83
117.78,Other,Know_Nothings,305.64,12.41
119.75,Ed_Sheeran-Perfect,Federalists,292.4,10.1
117.01,Mozart-Die_Zauberflote,Know_It_Alls,576.84,8.13
119.94,Drake-Gods_Plan,Know_Nothings,400.43,9.79
118.27,Camila_Cabello-Havana,Know_It_Alls,411.22,12.29
118.85,Drake-Gods_Plan,Know_Nothings,408.67,9.65
120.06,Drake-Gods_Plan,Federalists,324.25,9.26
114.18,ACDC-ThunderStruck,Federalists,381.48,7.9
118.02,Rage_Against_The_Machine-Testify,Know_It_Alls,432.79,11.64
119.92,Drake-Gods_Plan,Know_Somethings,362,15.96
120.65,Drake-Gods_Plan,Federalists,504.15,4.75
117.24,Camila_Cabello-Havana,Know_It_Alls,319.32,14.52
120.88,Other,Know_Nothings,323.9,11.85
119.15,Camila_Cabello-Havana,Know_It_Alls,328.43,14.35
117.91,Ed_Sheeran-Perfect,Federalists,226.94,11.66
121.16,Camila_Cabello-Havana,Know_It_Alls,443.59,11.36
119.32,Other,Know_Nothings,365.5,10.8
115.96,Drake-Gods_Plan,Know_Nothings,253.88,13.74
118.32,Drake-Gods_Plan,Know_Nothings,405.37,9.81
117.59,Rage_Against_The_Machine-Testify,Federalists,377.99,7.79
126.12,Drake-Gods_Plan,Know_Nothings,338.8,11.41
121.08,Rage_Against_The_Machine-Testify,Know_Somethings,421.1,14.36
120.78,Drake-Gods_Plan,Know_Nothings,415.25,9.49
115.96,Rage_Against_The_Machine-Testify,Know_Somethings,506.79,12.28
118.17,ACDC-ThunderStruck,Federalists,398.59,7.45
118.95,Drake-Gods_Plan,Know_Somethings,539.23,11.45
118.7,Drake-Gods_Plan,Know_Nothings,365.15,10.67
120.4,Camila_Cabello-Havana,Know_It_Alls,372.04,13.26
119.45,Ed_Sheeran-Perfect,Federalists,315.04,9.5
118.78,Ed_Sheeran-Perfect,Federalists,458.73,5.83
117.53,Drake-Gods_Plan,Know_Nothings,407.13,9.8
121.75,Other,Know_Nothings,307.13,12.44
119.41,Drake-Gods_Plan,Know_Nothings,596.41,4.8
118.44,Rage_Against_The_Machine-Testify,Know_It_Alls,461.72,10.81
118.46,Camila_Cabello-Havana,Know_It_Alls,244.08,16.4
121.66,Mozart-Die_Zauberflote,Know_Nothings,263.18,13.46
118.2,Rage_Against_The_Machine-Testify,Know_It_Alls,211.78,17.15
121.07,Drake-Gods_Plan,Know_Nothings,676.69,2.88
130.91,ACDC-ThunderStruck,Federalists,282.85,10.37
117.52,Camila_Cabello-Havana,Know_It_Alls,320.85,14.49
117.8,Camila_Cabello-Havana,Know_It_Alls,456.2,10.9
121.95,Ed_Sheeran-Perfect,Federalists,320.96,9.45
116.39,Rage_Against_The_Machine-Testify,Federalists,457.47,5.83
118.86,Other,Know_Nothings,385.46,10.3
120.72,Drake-Gods_Plan,Know_Nothings,345.34,11.3
119.55,Mozart-Die_Zauberflote,Know_Somethings,376.66,15.7
118.46,Rage_Against_The_Machine-Testify,Federalists,289.6,10.18
116.05,Drake-Gods_Plan,Federalists,394.75,7.6
122.74,Drake-Gods_Plan,Know_Nothings,479.69,8.04
119.76,ACDC-ThunderStruck,Federalists,206.34,12.19
116.41,Ed_Sheeran-Perfect,Know_It_Alls,453.08,11.11
123.84,Ed_Sheeran-Perfect,Federalists,302.35,10.03
115.89,Drake-Gods_Plan,Know_Nothings,435.09,8.95
121.29,Drake-Gods_Plan,Know_Nothings,369.09,10.66
123.73,Ed_Sheeran-Perfect,Federalists,368.03,8.22
122.17,Other,Know_Somethings,331.22,16.7
122.1,Drake-Gods_Plan,Know_It_Alls,337.83,13.94
116.12,Drake-Gods_Plan,Know_Nothings,327.81,11.85
114.41,Drake-Gods_Plan,Federalists,303.49,9.98
117.85,Camila_Cabello-Havana,Know_It_Alls,598.16,7.3
121.76,Drake-Gods_Plan,Know_Nothings,483.7,7.82
117.51,Drake-Gods_Plan,Know_Nothings,378.45,10.43
118.69,Ed_Sheeran-Perfect,Federalists,165.55,13.41
118.08,Drake-Gods_Plan,Know_Nothings,442.88,8.79
126.06,ACDC-ThunderStruck,Know_It_Alls,577.6,8.11
122.95,ACDC-ThunderStruck,Federalists,511.21,4.52
122.52,Camila_Cabello-Havana,Know_It_Alls,156.82,18.45
118.29,Camila_Cabello-Havana,Federalists,395.21,7.55
115.66,Ed_Sheeran-Perfect,Federalists,489.54,4.97
117.44,Ed_Sheeran-Perfect,Federalists,399.18,7.26
116.72,Camila_Cabello-Havana,Federalists,302.45,9.75
117.27,Ed_Sheeran-Perfect,Federalists,288.93,10.2
114.35,Rage_Against_The_Machine-Testify,Know_Somethings,454.36,13.61
120.52,Ed_Sheeran-Perfect,Know_It_Alls,251.43,16.29
124.65,Other,Know_Somethings,559.02,10.87
118.63,Rage_Against_The_Machine-Testify,Know_Somethings,194.31,20.34
118.4,Rage_Against_The_Machine-Testify,Know_Somethings,408.29,14.62
119.93,ACDC-ThunderStruck,Know_It_Alls,348.37,13.66
116.98,Rage_Against_The_Machine-Testify,Know_Nothings,569.84,5.64
117.12,Drake-Gods_Plan,Know_Somethings,420.74,14.51
117.87,Ed_Sheeran-Perfect,Know_It_Alls,430.74,11.8
124.79,Mozart-Die_Zauberflote,Federalists,431.14,6.74
122.24,Drake-Gods_Plan,Know_Nothings,320.26,11.8
117.48,Drake-Gods_Plan,Know_Nothings,258.03,13.52
120.46,Drake-Gods_Plan,Federalists,357.72,8.37
123.21,Ed_Sheeran-Perfect,Federalists,635.15,1.4
114.54,Ed_Sheeran-Perfect,Know_It_Alls,304.67,14.86
121.86,Drake-Gods_Plan,Federalists,401.59,7.45
123.49,Drake-Gods_Plan,Know_Nothings,370.78,10.68
118.04,Camila_Cabello-Havana,Know_It_Alls,354.41,13.62
117.14,Other,Federalists,244.88,11.22
121.94,Camila_Cabello-Havana,Know_It_Alls,450.55,11.01
120.94,Camila_Cabello-Havana,Federalists,537.37,3.74
119.94,Ed_Sheeran-Perfect,Federalists,425.68,6.74
118.5,Other,Know_It_Alls,380.73,12.96
117.27,Other,Know_Nothings,338.35,11.68
118.82,Camila_Cabello-Havana,Know_Nothings,377.68,10.54
126.29,Ed_Sheeran-Perfect,Federalists,129.61,14.18
120.2,Mozart-Die_Zauberflote,Know_Nothings,356.63,11.07
120.22,Ed_Sheeran-Perfect,Know_Nothings,476.21,7.93
119.81,Ed_Sheeran-Perfect,Federalists,388.19,7.76
116.02,Ed_Sheeran-Perfect,Federalists,328.21,9.22
117.07,Camila_Cabello-Havana,Know_It_Alls,562.02,8.32
117.91,ACDC-ThunderStruck,Federalists,175.33,13.18
120.9,Ed_Sheeran-Perfect,Federalists,337,9.07
120.82,Drake-Gods_Plan,Know_Nothings,417.15,9.49
120.94,Drake-Gods_Plan,Know_Somethings,427.65,14.29
120.72,Drake-Gods_Plan,Know_Nothings,360.27,10.92
122.49,Rage_Against_The_Machine-Testify,Know_Somethings,400.81,15.02
123.63,ACDC-ThunderStruck,Federalists,394.3,7.44
120.27,Camila_Cabello-Havana,Know_It_Alls,475.5,10.62
117.05,Drake-Gods_Plan,Know_Nothings,398.36,10.09
119.96,Ed_Sheeran-Perfect,Federalists,311.25,9.68
117.94,Camila_Cabello-Havana,Know_It_Alls,471.55,10.71
119.14,Ed_Sheeran-Perfect,Federalists,210.01,12.24
115.16,Camila_Cabello-Havana,Know_It_Alls,430.74,11.76
131,Mozart-Die_Zauberflote,Know_It_Alls,419.06,11.98
117.26,Mozart-Die_Zauberflote,Know_It_Alls,337.39,14.16
124.59,Ed_Sheeran-Perfect,Federalists,477.57,5.34
115.47,Ed_Sheeran-Perfect,Federalists,294.54,10.06
121.8,Other,Know_Nothings,356.75,11.11
118.67,ACDC-ThunderStruck,Know_Nothings,500.08,7.3
120.37,Rage_Against_The_Machine-Testify,Know_Nothings,348.51,11.15
118.42,ACDC-ThunderStruck,Federalists,430.17,6.53
119.01,Ed_Sheeran-Perfect,Federalists,256.77,10.99
119.6,ACDC-ThunderStruck,Know_Nothings,406.63,9.86
121.74,Other,Know_Nothings,529.13,6.71
117.96,Rage_Against_The_Machine-Testify,Know_Somethings,370.84,15.75
115.61,ACDC-ThunderStruck,Federalists,459.93,5.83
117.18,Ed_Sheeran-Perfect,Know_Nothings,513.35,7.02
117.31,Ed_Sheeran-Perfect,Federalists,256.08,11.03
116.14,Rage_Against_The_Machine-Testify,Federalists,420.46,6.91
118.97,Other,Know_Nothings,271.75,13.15
116.22,ACDC-ThunderStruck,Know_Nothings,458.6,8.46
126.72,Ed_Sheeran-Perfect,Federalists,374.86,7.91
120.41,Drake-Gods_Plan,Know_Nothings,168.52,15.77
121.31,Mozart-Die_Zauberflote,Federalists,502.98,4.8
117.31,Other,Know_Nothings,615.98,4.45
116.06,Drake-Gods_Plan,Know_Nothings,447.01,8.68
121.41,Drake-Gods_Plan,Know_Nothings,518.8,6.81
117.54,ACDC-ThunderStruck,Federalists,378.47,7.91
117.52,Other,Know_Nothings,546.54,6.29
120.26,Ed_Sheeran-Perfect,Federalists,392.94,7.58
115.3,Drake-Gods_Plan,Know_Nothings,596.97,5.01
117.74,ACDC-ThunderStruck,Federalists,515.11,4.44
123.38,Camila_Cabello-Havana,Know_Nothings,349.36,11.18
120.07,Ed_Sheeran-Perfect,Federalists,377.93,7.99
114.89,Other,Know_Nothings,384.08,10.42
121.55,ACDC-ThunderStruck,Know_It_Alls,457.9,11.01
117.17,Other,Know_Nothings,487.8,7.7
123.84,Drake-Gods_Plan,Know_Nothings,628.53,4.06
123.42,ACDC-ThunderStruck,Federalists,525.62,4.14
133.64,Other,Know_Nothings,230.58,14.17
118.9,Camila_Cabello-Havana,Know_It_Alls,518.64,9.38
119.8,Other,Know_Nothings,454.31,8.49
126.34,Ed_Sheeran-Perfect,Know_It_Alls,548.17,8.79
124.05,ACDC-ThunderStruck,Federalists,337.14,8.97
119.11,Drake-Gods_Plan,Know_Nothings,198.14,15.13
120.07,Drake-Gods_Plan,Know_Nothings,442.46,8.89
119.39,Ed_Sheeran-Perfect,Know_Nothings,388.71,10.3
118.07,Camila_Cabello-Havana,Federalists,236.16,11.6
121,Drake-Gods_Plan,Know_It_Alls,559.49,8.3
119.91,ACDC-ThunderStruck,Know_It_Alls,448.13,11.4
115.4,Mozart-Die_Zauberflote,Federalists,386.17,7.83
119.49,Drake-Gods_Plan,Know_It_Alls,544.77,8.81
120.8,Ed_Sheeran-Perfect,Federalists,371.46,8.14
122.24,Drake-Gods_Plan,Know_Nothings,259.99,13.5
114.94,Ed_Sheeran-Perfect,Federalists,320.45,9.38
115.78,ACDC-ThunderStruck,Know_It_Alls,498.83,9.92
119.05,Rage_Against_The_Machine-Testify,Know_It_Alls,457.17,11.08
120.22,Camila_Cabello-Havana,Know_It_Alls,444.6,11.43
119.14,Mozart-Die_Zauberflote,Know_It_Alls,236.84,16.73
126.31,Drake-Gods_Plan,Know_Nothings,545.11,6.2
119.82,Rage_Against_The_Machine-Testify,Know_It_Alls,677.93,5.28
120.2,Mozart-Die_Zauberflote,Federalists,251.61,11.21
117.07,Drake-Gods_Plan,Know_Nothings,380,10.38
122.53,ACDC-ThunderStruck,Federalists,383.51,7.9
122.17,Ed_Sheeran-Perfect,Federalists,291.77,10.24
120.25,Drake-Gods_Plan,Federalists,387.92,7.68
114.93,Camila_Cabello-Havana,Know_It_Alls,338.97,14.1
119.95,Drake-Gods_Plan,Know_It_Alls,452.59,11.12
116.32,Camila_Cabello-Havana,Know_It_Alls,318.36,14.53
120.15,Other,Know_Nothings,277.79,12.99
122.42,Drake-Gods_Plan,Know_Nothings,365.97,10.82
121.97,Rage_Against_The_Machine-Testify,Know_Somethings,285.25,17.94
118.91,Rage_Against_The_Machine-Testify,Federalists,382.51,7.82
117.86,Other,Know_Nothings,316.31,11.98
118.19,Camila_Cabello-Havana,Know_It_Alls,379.52,12.98
121.3,ACDC-ThunderStruck,Federalists,297.66,10
122.32,ACDC-ThunderStruck,Know_Nothings,388.2,10.23
118.79,Drake-Gods_Plan,Know_Nothings,526.06,6.74
127.78,Other,Know_It_Alls,368.51,13.18
118.76,ACDC-ThunderStruck,Federalists,413.64,7.07
118.59,Ed_Sheeran-Perfect,Know_Nothings,467.25,8.27
121.07,Ed_Sheeran-Perfect,Federalists,350.41,8.61
123.96,Rage_Against_The_Machine-Testify,Know_Somethings,90.6,22.95
119.12,Camila_Cabello-Havana,Know_It_Alls,361.33,13.51
120.19,Other,Know_Nothings,500.26,7.28
119.23,Drake-Gods_Plan,Federalists,416.98,7.06
133.11,Ed_Sheeran-Perfect,Federalists,472.86,5.6
117.89,Ed_Sheeran-Perfect,Federalists,185.78,12.76
124.48,Camila_Cabello-Havana,Know_Nothings,332,11.58
126.38,Camila_Cabello-Havana,Know_It_Alls,254.34,16.27
117.72,ACDC-ThunderStruck,Federalists,444.81,6.12
121.98,Ed_Sheeran-Perfect,Know_Nothings,282.32,12.87
116.89,Other,Know_It_Alls,398.37,12.44
116.31,Rage_Against_The_Machine-Testify,Know_Somethings,383.78,15.41
118.53,Drake-Gods_Plan,Know_Nothings,346.19,11.37
122.66,Drake-Gods_Plan,Know_Nothings,292.36,12.63
117.37,Ed_Sheeran-Perfect,Federalists,392.66,7.66
116.86,Rage_Against_The_Machine-Testify,Know_Somethings,420,14.37
116,Ed_Sheeran-Perfect,Federalists,526.76,4.12
122.53,Rage_Against_The_Machine-Testify,Know_Somethings,486.87,12.79
121.8,Ed_Sheeran-Perfect,Federalists,374.19,8.05
117.36,Ed_Sheeran-Perfect,Federalists,456.69,5.9
114.98,ACDC-ThunderStruck,Federalists,504.44,4.74
118.08,Other,Know_Nothings,225.92,14.46
118.69,Drake-Gods_Plan,Know_Nothings,351.61,11.15
119.32,Camila_Cabello-Havana,Know_It_Alls,334.39,14.29
116.37,Ed_Sheeran-Perfect,Know_Nothings,376.33,10.62
116.35,Camila_Cabello-Havana,Know_It_Alls,424.96,12
120.27,Ed_Sheeran-Perfect,Know_Nothings,425.63,9.23
117.89,Other,Know_It_Alls,623.6,6.83
118.93,ACDC-ThunderStruck,Federalists,278.33,10.4
117.63,Rage_Against_The_Machine-Testify,Know_Somethings,250.89,18.84
120.46,Ed_Sheeran-Perfect,Federalists,589.61,2.42
116.16,Camila_Cabello-Havana,Know_It_Alls,529.89,9.16
123.04,Drake-Gods_Plan,Know_Nothings,267.56,13.34
118.23,Drake-Gods_Plan,Know_Nothings,395.17,9.97
117.09,Camila_Cabello-Havana,Know_It_Alls,449.15,11.19
116.08,ACDC-ThunderStruck,Federalists,496.48,4.93
116.49,Drake-Gods_Plan,Know_Nothings,308.26,12.19
121.06,Drake-Gods_Plan,Know_Nothings,375.92,10.69
114.6,Camila_Cabello-Havana,Know_Somethings,117.01,22.26
118.8,Other,Know_Nothings,423.55,9.41
115.17,Camila_Cabello-Havana,Know_It_Alls,160.75,18.57
120.9,Drake-Gods_Plan,Know_Nothings,375.65,10.5
116.5,Drake-Gods_Plan,Know_Nothings,307.68,12.26
118.85,Camila_Cabello-Havana,Know_Nothings,377.52,10.51
126.67,ACDC-ThunderStruck,Federalists,438.9,6.34
121.6,Ed_Sheeran-Perfect,Federalists,329.78,9.11
124.98,Camila_Cabello-Havana,Know_It_Alls,479.04,10.52
122.55,Ed_Sheeran-Perfect,Federalists,348.67,8.45
118.69,Drake-Gods_Plan,Know_Nothings,516.11,7.01
120.49,Rage_Against_The_Machine-Testify,Know_Somethings,430.46,14.17
130.91,Ed_Sheeran-Perfect,Federalists,536.31,3.94
119.59,Ed_Sheeran-Perfect,Federalists,545.03,3.67
118.37,ACDC-ThunderStruck,Know_It_Alls,561.66,8.48
125.39,Mozart-Die_Zauberflote,Know_It_Alls,495.85,10.02
121.66,Ed_Sheeran-Perfect,Federalists,135.17,14.05
118.81,Ed_Sheeran-Perfect,Federalists,430.94,6.54
123.69,Drake-Gods_Plan,Know_Somethings,261.65,18.57
121.31,Rage_Against_The_Machine-Testify,Know_Somethings,369.32,15.88
116.93,Ed_Sheeran-Perfect,Federalists,460.55,5.82
125.17,ACDC-ThunderStruck,Federalists,285.04,10.41
123.44,Ed_Sheeran-Perfect,Federalists,359.59,8.45
118.87,Rage_Against_The_Machine-Testify,Know_Nothings,301.6,12.4
117.13,Ed_Sheeran-Perfect,Federalists,509.94,4.57
118.28,Drake-Gods_Plan,Know_It_Alls,212.94,17.14
123.22,ACDC-ThunderStruck,Federalists,363.6,8.24
122.99,Camila_Cabello-Havana,Know_It_Alls,402.1,12.46
119.95,ACDC-ThunderStruck,Know_Nothings,348.83,11.12
115.77,Ed_Sheeran-Perfect,Federalists,373.27,8.06
120.8,Rage_Against_The_Machine-Testify,Know_Nothings,265.39,13.33
120.74,Mozart-Die_Zauberflote,Know_It_Alls,326.12,14.41
120.49,Camila_Cabello-Havana,Know_It_Alls,444.88,11.33
131.08,Ed_Sheeran-Perfect,Federalists,279.71,10.45
113.49,Rage_Against_The_Machine-Testify,Know_Somethings,319.22,17.12
120.34,Mozart-Die_Zauberflote,Know_Nothings,408.27,9.72
123.54,Ed_Sheeran-Perfect,Know_It_Alls,308.27,14.77
122.94,Drake-Gods_Plan,Know_Nothings,617.75,4.45
121.12,Ed_Sheeran-Perfect,Know_Nothings,313.54,12.01
120.58,Other,Know_Somethings,309.67,17.24
118.85,Other,Know_Somethings,521.49,12.07
125.87,Camila_Cabello-Havana,Know_It_Alls,363.64,13.32
119.45,ACDC-ThunderStruck,Know_Nothings,432.08,9.07
119.62,Other,Know_Nothings,378.68,10.47
117.95,Mozart-Die_Zauberflote,Federalists,358.69,8.24
118.81,Drake-Gods_Plan,Know_Nothings,492.14,7.64
128.12,Camila_Cabello-Havana,Know_It_Alls,454.49,11.1
120.98,Drake-Gods_Plan,Know_Nothings,575.04,5.54
122.84,Ed_Sheeran-Perfect,Know_Nothings,478.74,7.96
119.95,Camila_Cabello-Havana,Know_It_Alls,497.21,10.03
125.78,Camila_Cabello-Havana,Know_Somethings,251.96,18.81
117.11,Camila_Cabello-Havana,Know_It_Alls,461.49,10.83
122.59,ACDC-ThunderStruck,Know_Somethings,550.03,11.23
120.61,Other,Know_It_Alls,485.22,10.3
118.37,Rage_Against_The_Machine-Testify,Know_It_Alls,331.69,14.18
120.67,Mozart-Die_Zauberflote,Know_It_Alls,414.92,12.08
118.37,Ed_Sheeran-Perfect,Know_It_Alls,457.9,11.02
126.08,ACDC-ThunderStruck,Federalists,482.63,5.28
116.47,Other,Know_It_Alls,496.14,10.1
122.23,Other,Know_Nothings,196.54,15.1
122.3,Ed_Sheeran-Perfect,Federalists,382.76,8.01
120.26,Rage_Against_The_Machine-Testify,Know_Somethings,224.2,19.53
124.56,Ed_Sheeran-Perfect,Know_Nothings,528.54,6.7
118.82,Other,Know_Nothings,468.51,8.14
121.28,Other,Federalists,306.42,9.62
116.86,Other,Federalists,525.29,4.16
119.25,Camila_Cabello-Havana,Know_It_Alls,447.21,11.3
118.35,Mozart-Die_Zauberflote,Know_Nothings,297.01,12.46
118.3,Ed_Sheeran-Perfect,Federalists,559.4,3.33
120.53,Other,Know_Nothings,395.1,9.98
117.85,Ed_Sheeran-Perfect,Know_It_Alls,439.27,11.5
114.74,Camila_Cabello-Havana,Know_It_Alls,326.91,14.32
116.53,Camila_Cabello-Havana,Know_It_Alls,226.72,16.79
123.1,Other,Know_Nothings,433.34,9.02
118.58,Other,Know_It_Alls,362,13.48
117.39,Other,Know_Nothings,320.72,12.02
118.06,Other,Federalists,475.65,5.51
123.2,Ed_Sheeran-Perfect,Federalists,532.95,3.88
126.26,Camila_Cabello-Havana,Federalists,379.67,7.85
128.74,Camila_Cabello-Havana,Know_It_Alls,428.44,11.66
122.31,Other,Know_Nothings,377.3,10.42
120.39,Ed_Sheeran-Perfect,Federalists,358.07,8.46
116.17,Rage_Against_The_Machine-Testify,Federalists,425.89,6.78
124.7,Rage_Against_The_Machine-Testify,Know_Somethings,309.28,17.37
116.83,Camila_Cabello-Havana,Know_It_Alls,234.65,16.59
121.22,Drake-Gods_Plan,Know_It_Alls,395.27,12.54
117.78,Rage_Against_The_Machine-Testify,Know_Somethings,484.88,12.87
117.11,Rage_Against_The_Machine-Testify,Federalists,335.06,9.11
116.33,ACDC-ThunderStruck,Federalists,321.56,9.42
121.37,Rage_Against_The_Machine-Testify,Know_Somethings,585.94,10.28
127.47,Mozart-Die_Zauberflote,Know_Nothings,334.97,11.51
119.09,Mozart-Die_Zauberflote,Federalists,549.67,3.57
122.27,Drake-Gods_Plan,Know_Nothings,263.77,13.32
119.78,Camila_Cabello-Havana,Know_Somethings,416.88,14.53
115.65,Ed_Sheeran-Perfect,Know_Nothings,444.43,8.78
123.6,Drake-Gods_Plan,Know_Nothings,408.79,9.8
118.22,Drake-Gods_Plan,Know_Nothings,194.68,15.29
113.94,Drake-Gods_Plan,Know_Nothings,536.79,6.41
120.21,Mozart-Die_Zauberflote,Know_Nothings,251.7,13.77
120.53,Ed_Sheeran-Perfect,Federalists,305.39,9.82
122.86,Drake-Gods_Plan,Know_Nothings,494.73,7.47
117.56,Ed_Sheeran-Perfect,Federalists,221.38,11.97
118.88,Ed_Sheeran-Perfect,Federalists,340.23,8.83
119.07,Other,Know_Nothings,451.4,8.65
122.1,Ed_Sheeran-Perfect,Federalists,276.72,10.41
123.06,Camila_Cabello-Havana,Know_It_Alls,380.37,13.03
115.9,Other,Federalists,421.83,6.82
126.66,Mozart-Die_Zauberflote,Know_It_Alls,480.16,10.45
115.03,ACDC-ThunderStruck,Know_Nothings,433.01,9.09
117.16,Drake-Gods_Plan,Know_Nothings,315.69,12.26
118.56,ACDC-ThunderStruck,Know_Somethings,275.7,18.05
118.24,ACDC-ThunderStruck,Federalists,158.98,13.38
117.57,ACDC-ThunderStruck,Federalists,398.84,7.38
118.43,Rage_Against_The_Machine-Testify,Know_Somethings,296.15,17.62
117.8,Rage_Against_The_Machine-Testify,Know_Somethings,148.8,21.38
130.38,Camila_Cabello-Havana,Know_It_Alls,387.02,12.78
123.1,Ed_Sheeran-Perfect,Federalists,503.67,4.82
118.02,ACDC-ThunderStruck,Federalists,441.5,6.23
123.35,Ed_Sheeran-Perfect,Know_It_Alls,319.69,14.52
127.41,Mozart-Die_Zauberflote,Know_It_Alls,499.61,9.9
115.31,Rage_Against_The_Machine-Testify,Know_Somethings,327.55,16.82
120.89,Camila_Cabello-Havana,Know_It_Alls,335,14.16
117.04,Mozart-Die_Zauberflote,Know_Nothings,310.87,12.25
115.75,Rage_Against_The_Machine-Testify,Federalists,334.88,9.14
126.81,Rage_Against_The_Machine-Testify,Know_Somethings,529.46,11.63
116.91,Camila_Cabello-Havana,Know_It_Alls,444.59,11.44
124.87,ACDC-ThunderStruck,Federalists,417.5,6.9
125.61,Rage_Against_The_Machine-Testify,Federalists,406.04,7.13
117.45,Rage_Against_The_Machine-Testify,Know_Somethings,416.44,14.54
118.53,Rage_Against_The_Machine-Testify,Federalists,461.94,5.96
122.35,Ed_Sheeran-Perfect,Federalists,225.49,11.89
122.47,Drake-Gods_Plan,Know_Nothings,625.73,4.12
119.87,Camila_Cabello-Havana,Know_It_Alls,304.86,15.02
119.36,Drake-Gods_Plan,Know_Nothings,324.24,11.86
119.5,Drake-Gods_Plan,Know_Nothings,341.12,11.45
124.32,Ed_Sheeran-Perfect,Federalists,400.02,7.37
123.18,ACDC-ThunderStruck,Know_Nothings,370.05,10.76
117.92,Mozart-Die_Zauberflote,Know_Nothings,393.77,10.11
118.46,Ed_Sheeran-Perfect,Federalists,415.77,6.93
120.41,Camila_Cabello-Havana,Know_It_Alls,345.51,13.84
117.45,Other,Know_Nothings,482.13,7.71
118.12,ACDC-ThunderStruck,Federalists,354.89,8.59
122.28,Drake-Gods_Plan,Know_Nothings,378.13,10.54
124.12,Ed_Sheeran-Perfect,Federalists,393.3,7.52
115.78,Mozart-Die_Zauberflote,Know_Nothings,464.96,8.17
121.61,ACDC-ThunderStruck,Know_Nothings,438.58,8.82
121.78,Camila_Cabello-Havana,Know_Nothings,401.31,9.98
120,Camila_Cabello-Havana,Know_It_Alls,349.25,13.81
121.35,Other,Know_It_Alls,450.46,11.24
117.19,Camila_Cabello-Havana,Know_It_Alls,508.13,9.73
121.66,Camila_Cabello-Havana,Know_It_Alls,423.91,11.78
118.42,Ed_Sheeran-Perfect,Know_Nothings,315.65,12.21
115.9,Camila_Cabello-Havana,Federalists,562.73,3.15
119.98,Drake-Gods_Plan,Know_Nothings,323.59,11.8
116.16,Ed_Sheeran-Perfect,Federalists,284.04,10.22
120.75,Ed_Sheeran-Perfect,Federalists,305.87,9.92
118.89,ACDC-ThunderStruck,Federalists,450.41,6.1
118.33,Ed_Sheeran-Perfect,Federalists,239.29,11.37
118.05,ACDC-ThunderStruck,Federalists,407.45,7.18
120.76,Drake-Gods_Plan,Know_Nothings,304.41,12.29
118.31,ACDC-ThunderStruck,Federalists,334.4,9.05
114.12,Other,Federalists,438.8,6.45
119.1,Drake-Gods_Plan,Federalists,384.12,7.61
120.77,Other,Know_Nothings,334.25,11.6
115.06,ACDC-ThunderStruck,Federalists,403.8,7.28
120.1,ACDC-ThunderStruck,Federalists,359.72,8.43
119.84,Drake-Gods_Plan,Know_Nothings,327.36,11.72
119.71,Ed_Sheeran-Perfect,Federalists,184.26,12.84
123.96,Camila_Cabello-Havana,Know_It_Alls,534.15,9.17
118.55,Other,Know_Nothings,374.91,10.41
120.56,Other,Know_Nothings,454.08,8.67
115.73,Camila_Cabello-Havana,Federalists,562.43,3.35
