Social Media,Favorite song,Calories,Coffees,USERID
120.1,Drake-Gods_Plan,506.81,7.24,102495
120.78,Mozart-Die_Zauberflote,581.47,2.72,102496
127.26,Drake-Gods_Plan,373.7,10.66,102497
118.56,Ed_Sheeran-Perfect,544.37,3.75,102498
117.77,ACDC-ThunderStruck,356.52,8.43,102499
120.51,Drake-Gods_Plan,497.31,7.43,102500
116.14,ACDC-ThunderStruck,444.52,13.83,102501
125.48,Mozart-Die_Zauberflote,435.17,11.71,102502
114.6,Mozart-Die_Zauberflote,569.53,5.68,102503
128.73,Rage_Against_The_Machine-Testify,475.98,13.04,102504
118.36,ACDC-ThunderStruck,498.74,4.84,102505
121.5,Camila_Cabello-Havana,417.02,12,102506
118.52,Ed_Sheeran-Perfect,255.12,11.12,102507
127.72,Ed_Sheeran-Perfect,327.15,9.32,102508
117.4,Drake-Gods_Plan,480.22,5.31,102509
121.12,Mozart-Die_Zauberflote,373.81,13.08,102510
133.5,Ed_Sheeran-Perfect,340.43,8.83,102511
118.9,Ed_Sheeran-Perfect,194.53,17.65,102512
116.65,Ed_Sheeran-Perfect,354.06,8.46,102513
121.52,Rage_Against_The_Machine-Testify,500.7,12.46,102514
117.27,Camila_Cabello-Havana,211.26,12.12,102515
120.81,Mozart-Die_Zauberflote,263.68,13.32,102516
116.75,Camila_Cabello-Havana,328.18,14.39,102517
123.09,ACDC-ThunderStruck,254.86,13.77,102518
117.43,Camila_Cabello-Havana,265.69,15.86,102519
126.6,Camila_Cabello-Havana,206.55,17.45,102520
119.57,Ed_Sheeran-Perfect,279.58,10.39,102521
119.91,Drake-Gods_Plan,337.85,11.49,102522
120.86,Other,336.95,11.59,102523
120.85,ACDC-ThunderStruck,541.2,3.71,102524
121.1,Camila_Cabello-Havana,362.41,13.42,102525
118.59,ACDC-ThunderStruck,353.68,13.56,102526
124.47,Rage_Against_The_Machine-Testify,381.42,7.88,102527
127.86,Ed_Sheeran-Perfect,472.33,5.61,102528
121.58,Mozart-Die_Zauberflote,414.92,9.51,102529
121.7,Ed_Sheeran-Perfect,225.63,11.76,102530
119.33,Ed_Sheeran-Perfect,282.36,10.28,102531
118.48,Camila_Cabello-Havana,363.14,13.39,102532
120.84,Other,451.01,8.55,102533
115.01,Drake-Gods_Plan,417.07,9.56,102534
122.25,Camila_Cabello-Havana,538.13,9.11,102535
120.19,Mozart-Die_Zauberflote,393.47,12.58,102536
117.73,Camila_Cabello-Havana,358.6,8.58,102537
117.93,Other,360.73,10.81,102538
115.91,ACDC-ThunderStruck,519.99,4.35,102539
125.64,Camila_Cabello-Havana,503.84,9.93,102540
121.14,Mozart-Die_Zauberflote,228.13,14.43,102541
117.87,Ed_Sheeran-Perfect,429.11,6.57,102542
121.69,Mozart-Die_Zauberflote,470.29,8.17,102543
117.8,Ed_Sheeran-Perfect,451.69,5.88,102544
117.53,ACDC-ThunderStruck,395.95,10.01,102545
116.48,ACDC-ThunderStruck,472.53,8.1,102546
119.09,Other,393.42,10.11,102547
117.21,Camila_Cabello-Havana,396.55,12.63,102548
123.04,Other,442.86,8.8,102549
119.1,ACDC-ThunderStruck,350.22,8.72,102550
119.89,Drake-Gods_Plan,437.13,8.88,102551
116.64,ACDC-ThunderStruck,538.81,8.77,102552
118.75,Camila_Cabello-Havana,510.83,4.58,102553
119.62,Ed_Sheeran-Perfect,467.66,5.7,102554
120.24,Camila_Cabello-Havana,392.52,12.65,102555
115.67,Rage_Against_The_Machine-Testify,467.4,5.69,102556
121.75,Drake-Gods_Plan,331.29,11.58,102557
119.81,Drake-Gods_Plan,243.04,13.83,102558
118.98,Mozart-Die_Zauberflote,391.75,12.72,102559
117.2,Mozart-Die_Zauberflote,659.23,5.73,102560
120.73,Drake-Gods_Plan,242.32,14.05,102561
119.44,ACDC-ThunderStruck,355.83,11.07,102562
123.34,Drake-Gods_Plan,447.69,8.71,102563
122.87,Ed_Sheeran-Perfect,537.83,3.86,102564
124.61,Drake-Gods_Plan,352.82,8.46,102565
118.73,Drake-Gods_Plan,548.23,6.13,102566
117.52,Rage_Against_The_Machine-Testify,349.73,16.32,102567
121.89,Ed_Sheeran-Perfect,111.39,14.61,102568
116.81,Other,357.98,10.99,102569
117.97,Camila_Cabello-Havana,327.6,14.24,102570
124.33,Mozart-Die_Zauberflote,298.76,12.48,102571
120.19,Camila_Cabello-Havana,360.4,13.49,102572
121.86,ACDC-ThunderStruck,378.61,7.91,102573
125.65,Camila_Cabello-Havana,316.21,12.1,102574
116.88,Ed_Sheeran-Perfect,445.13,8.81,102575
122.08,ACDC-ThunderStruck,313.62,9.61,102576
119.44,Ed_Sheeran-Perfect,517.72,4.33,102577
120.76,Other,501.65,7.22,102578
127.68,Camila_Cabello-Havana,539.03,6.46,102579
120.32,Rage_Against_The_Machine-Testify,305.56,12.34,102580
119.96,Drake-Gods_Plan,335.53,11.54,102581
119.47,Mozart-Die_Zauberflote,475.56,10.44,102582
116.56,Drake-Gods_Plan,503.74,4.79,102583
115.69,Camila_Cabello-Havana,317.31,17.15,102584
118.05,ACDC-ThunderStruck,280.78,10.38,102585
116.03,Other,356.75,11.15,102586
115.47,Ed_Sheeran-Perfect,268.16,10.73,102587
118.72,Other,251.4,13.72,102588
121.71,Ed_Sheeran-Perfect,575.13,2.87,102589
120.32,Drake-Gods_Plan,259.31,13.5,102590
125.37,Ed_Sheeran-Perfect,433.75,9.05,102591
121.57,Drake-Gods_Plan,338.36,11.48,102592
123.07,Rage_Against_The_Machine-Testify,409.11,14.81,102593
114.69,Camila_Cabello-Havana,519.94,9.44,102594
117.98,Drake-Gods_Plan,198.92,14.96,102595
117.98,Rage_Against_The_Machine-Testify,216.09,12.16,102596
120.21,Mozart-Die_Zauberflote,288.07,15.35,102597
115.5,Rage_Against_The_Machine-Testify,553.31,11.15,102598
116.43,Camila_Cabello-Havana,499.54,9.95,102599
123.84,Ed_Sheeran-Perfect,403.26,7.21,102600
118.29,Rage_Against_The_Machine-Testify,501.21,4.8,102601
117.61,ACDC-ThunderStruck,355.53,8.59,102602
123.1,Ed_Sheeran-Perfect,330.37,9.19,102603
114.79,Rage_Against_The_Machine-Testify,480.53,12.99,102604
117.75,Other,328.67,11.8,102605
117.68,ACDC-ThunderStruck,476.97,5.55,102606
116.09,ACDC-ThunderStruck,225.72,11.77,102607
126.17,Rage_Against_The_Machine-Testify,541.48,6.25,102608
118.67,Drake-Gods_Plan,371.35,10.68,102609
113.29,Other,389.85,10.13,102610
118.39,ACDC-ThunderStruck,470.93,5.56,102611
125.68,Drake-Gods_Plan,305.16,12.5,102612
120.37,Rage_Against_The_Machine-Testify,366.03,15.84,102613
125.38,Ed_Sheeran-Perfect,504.04,4.8,102614
115.76,Camila_Cabello-Havana,320.21,9.33,102615
115.83,ACDC-ThunderStruck,417.14,6.92,102616
125.29,Ed_Sheeran-Perfect,465.32,5.76,102617
113.83,Ed_Sheeran-Perfect,300.01,9.94,102618
121.35,Rage_Against_The_Machine-Testify,399.23,14.97,102619
117.96,Drake-Gods_Plan,464.57,8.34,102620
122.79,Ed_Sheeran-Perfect,532.57,3.99,102621
118.21,Camila_Cabello-Havana,252.86,16.17,102622
118.26,Ed_Sheeran-Perfect,467.11,5.67,102623
123.95,Rage_Against_The_Machine-Testify,376.52,15.71,102624
117.02,ACDC-ThunderStruck,455,8.42,102625
128.52,Other,331.13,11.65,102626
119.01,Camila_Cabello-Havana,465.71,10.77,102627
119.79,Camila_Cabello-Havana,367.45,8.13,102628
123.44,Ed_Sheeran-Perfect,282.35,10.53,102629
122.53,Rage_Against_The_Machine-Testify,517.45,6.87,102630
126.9,Camila_Cabello-Havana,448,11.37,102631
117.49,Ed_Sheeran-Perfect,368.68,8.1,102632
115.84,Camila_Cabello-Havana,470.92,10.58,102633
119.77,Other,563.32,3.29,102634
122.64,Ed_Sheeran-Perfect,428.59,6.57,102635
121.6,Drake-Gods_Plan,315.68,12.06,102636
119.26,Ed_Sheeran-Perfect,351.68,13.72,102637
116.51,Ed_Sheeran-Perfect,309.81,9.78,102638
128.29,Drake-Gods_Plan,421.5,9.25,102639
116.66,ACDC-ThunderStruck,268.68,10.78,102640
121.07,Rage_Against_The_Machine-Testify,280.62,12.97,102641
117.08,Mozart-Die_Zauberflote,460.35,8.42,102642
120.3,Camila_Cabello-Havana,338.32,13.95,102643
115.71,Other,238,14.11,102644
122.92,ACDC-ThunderStruck,464.41,5.67,102645
128.61,Camila_Cabello-Havana,468.52,10.61,102646
121.95,Mozart-Die_Zauberflote,307.2,14.77,102647
121.39,Ed_Sheeran-Perfect,216.88,12.21,102648
121,Other,456.24,8.48,102649
119.18,Ed_Sheeran-Perfect,543.23,3.7,102650
122.33,Drake-Gods_Plan,480.31,7.87,102651
115.7,Ed_Sheeran-Perfect,200.44,12.41,102652
127.55,ACDC-ThunderStruck,245.67,11.22,102653
118.59,Rage_Against_The_Machine-Testify,472.83,13.31,102654
125.6,ACDC-ThunderStruck,436.84,6.34,102655
122.09,Rage_Against_The_Machine-Testify,353.97,13.64,102656
116.2,Drake-Gods_Plan,285.86,12.86,102657
118.72,Camila_Cabello-Havana,353.24,13.63,102658
115.39,Mozart-Die_Zauberflote,372.55,13.23,102659
117.08,Ed_Sheeran-Perfect,428.73,6.7,102660
116.03,Mozart-Die_Zauberflote,557.39,8.6,102661
124.28,Camila_Cabello-Havana,338.84,14.01,102662
124.58,Camila_Cabello-Havana,511.94,9.57,102663
120.19,Drake-Gods_Plan,473.94,8,102664
117.07,Drake-Gods_Plan,478.83,7.96,102665
116.49,Ed_Sheeran-Perfect,230.56,14.22,102666
122.82,Drake-Gods_Plan,205.37,14.72,102667
119.73,ACDC-ThunderStruck,447.05,6.16,102668
115.65,Other,443.31,8.75,102669
124.34,ACDC-ThunderStruck,361,8.42,102670
114.35,Camila_Cabello-Havana,393.49,9.99,102671
120.05,Camila_Cabello-Havana,350.66,11.27,102672
116.87,ACDC-ThunderStruck,578.9,5.44,102673
115.26,Camila_Cabello-Havana,269.51,15.83,102674
116.6,Ed_Sheeran-Perfect,561.18,10.9,102675
119.41,Other,451.78,8.59,102676
119.61,ACDC-ThunderStruck,446.91,6.14,102677
121.01,Rage_Against_The_Machine-Testify,405.31,9.76,102678
116.5,Drake-Gods_Plan,460.4,8.47,102679
121.91,Camila_Cabello-Havana,633.26,6.55,102680
125.83,ACDC-ThunderStruck,312.22,9.56,102681
118.7,Other,383.73,10.41,102682
120.59,Other,199.55,15.15,102683
119.82,Drake-Gods_Plan,319.84,14.53,102684
116.07,ACDC-ThunderStruck,371.23,8.06,102685
123.87,ACDC-ThunderStruck,485.66,5.14,102686
118.81,Ed_Sheeran-Perfect,511.93,9.63,102687
120.63,Camila_Cabello-Havana,158.39,13.55,102688
117.16,Ed_Sheeran-Perfect,402.65,7.25,102689
117.13,Other,347.54,11.22,102690
117.49,Mozart-Die_Zauberflote,318.48,14.61,102691
119.23,Mozart-Die_Zauberflote,501.23,12.36,102692
121.22,Other,232.75,11.59,102693
120.45,Drake-Gods_Plan,114.57,17.14,102694
118.62,ACDC-ThunderStruck,315.32,9.54,102695
119.21,Drake-Gods_Plan,469.32,8.21,102696
117.12,Ed_Sheeran-Perfect,383.61,7.72,102697
116.84,ACDC-ThunderStruck,499.45,4.95,102698
117.7,Ed_Sheeran-Perfect,326.75,9.22,102699
122.74,Camila_Cabello-Havana,333.43,9.07,102700
114.87,Ed_Sheeran-Perfect,335.61,9.03,102701
118.81,Drake-Gods_Plan,353.08,8.49,102702
120.83,Ed_Sheeran-Perfect,376.72,13.03,102703
119.11,Camila_Cabello-Havana,273.43,18.24,102704
115.84,Other,234.1,19.27,102705
117.92,Other,453.17,8.42,102706
117.74,Drake-Gods_Plan,303.51,12.24,102707
116.53,Ed_Sheeran-Perfect,432.59,11.6,102708
119.82,Other,546.06,3.57,102709
120.67,Rage_Against_The_Machine-Testify,458.54,13.55,102710
116.89,Mozart-Die_Zauberflote,280.5,15.55,102711
123.49,Drake-Gods_Plan,477.59,10.42,102712
124.69,Rage_Against_The_Machine-Testify,549.64,11.31,102713
117.46,ACDC-ThunderStruck,441.94,6.33,102714
122.17,Drake-Gods_Plan,404.86,7.22,102715
117.71,Camila_Cabello-Havana,285.01,15.41,102716
120.34,Other,561.49,8.39,102717
119.28,Other,325.53,14.3,102718
125.23,Camila_Cabello-Havana,549.37,6.2,102719
115.79,Rage_Against_The_Machine-Testify,538.22,11.48,102720
124.12,Drake-Gods_Plan,331.55,11.61,102721
125.04,Drake-Gods_Plan,478.91,7.9,102722
122.07,Ed_Sheeran-Perfect,277.36,13.1,102723
118.84,ACDC-ThunderStruck,330.35,9.23,102724
119.28,Mozart-Die_Zauberflote,375.41,8.12,102725
116.23,Ed_Sheeran-Perfect,265.44,10.89,102726
119.58,ACDC-ThunderStruck,313.24,9.62,102727
117.42,ACDC-ThunderStruck,403.82,10,102728
126.26,Ed_Sheeran-Perfect,403.88,7.3,102729
116.84,Drake-Gods_Plan,365.56,10.78,102730
120.62,Drake-Gods_Plan,419.66,9.42,102731
118.87,Camila_Cabello-Havana,472.71,10.79,102732
122.2,Camila_Cabello-Havana,349.46,13.87,102733
116.09,Mozart-Die_Zauberflote,451.15,11.08,102734
119.09,Camila_Cabello-Havana,263.47,16,102735
119.83,Camila_Cabello-Havana,278.33,15.61,102736
116.19,Rage_Against_The_Machine-Testify,311.92,17.35,102737
118.24,Rage_Against_The_Machine-Testify,423.04,14.36,102738
116.56,Other,442.47,8.78,102739
117.87,ACDC-ThunderStruck,344.44,8.76,102740
114.22,Drake-Gods_Plan,426.59,9.32,102741
125.31,Ed_Sheeran-Perfect,499.13,4.89,102742
120.24,Other,362.94,10.87,102743
119.55,Other,552.35,3.51,102744
118.11,Ed_Sheeran-Perfect,356.62,8.52,102745
116.57,Ed_Sheeran-Perfect,372.6,8.23,102746
116.49,Camila_Cabello-Havana,340.82,14.13,102747
121.68,Camila_Cabello-Havana,196.16,17.69,102748
118.57,Ed_Sheeran-Perfect,296.21,10,102749
118.73,ACDC-ThunderStruck,217.67,14.53,102750
122.99,Ed_Sheeran-Perfect,384.35,7.78,102751
122.74,Ed_Sheeran-Perfect,305.31,9.82,102752
124.78,Camila_Cabello-Havana,379.64,10.45,102753
119.83,Camila_Cabello-Havana,510.18,9.64,102754
115.45,ACDC-ThunderStruck,467.08,5.63,102755
121.81,Drake-Gods_Plan,329.82,11.59,102756
116.5,Drake-Gods_Plan,409.56,9.71,102757
118.64,Drake-Gods_Plan,305.43,9.85,102758
116.57,Mozart-Die_Zauberflote,385.99,10.25,102759
123.91,Ed_Sheeran-Perfect,348.81,8.66,102760
124.53,ACDC-ThunderStruck,355.26,8.63,102761
118.22,Camila_Cabello-Havana,439.81,11.6,102762
120.57,ACDC-ThunderStruck,320.27,9.37,102763
115.48,ACDC-ThunderStruck,474.67,5.45,102764
122.7,Ed_Sheeran-Perfect,296.89,9.97,102765
128.07,Ed_Sheeran-Perfect,395.69,7.56,102766
117.68,Ed_Sheeran-Perfect,645.1,1.06,102767
116.64,Rage_Against_The_Machine-Testify,537.71,11.44,102768
119.09,Ed_Sheeran-Perfect,464.89,5.7,102769
123.89,Mozart-Die_Zauberflote,442.96,6.2,102770
122.18,Rage_Against_The_Machine-Testify,450.31,13.68,102771
120.3,ACDC-ThunderStruck,441.47,6.27,102772
120.77,Drake-Gods_Plan,133.65,16.72,102773
123.26,Camila_Cabello-Havana,215.71,17.09,102774
118.23,Other,621.33,4.25,102775
121.87,Camila_Cabello-Havana,210.67,17.32,102776
117.73,Camila_Cabello-Havana,476.18,10.5,102777
118.24,ACDC-ThunderStruck,574.6,3.01,102778
115.83,Mozart-Die_Zauberflote,379.88,12.87,102779
123.42,Other,427.38,6.58,102780
121.78,ACDC-ThunderStruck,213.92,12.16,102781
118.71,Mozart-Die_Zauberflote,362.18,10.94,102782
125.17,Rage_Against_The_Machine-Testify,344.12,16.42,102783
131.58,Rage_Against_The_Machine-Testify,374.63,15.53,102784
117.19,Other,358.88,8.39,102785
120.92,Ed_Sheeran-Perfect,415.96,6.92,102786
118.84,Camila_Cabello-Havana,394.19,12.49,102787
121.96,Other,383.85,10.24,102788
118.02,Drake-Gods_Plan,535.63,6.54,102789
133.16,Other,222.64,14.52,102790
121.87,Rage_Against_The_Machine-Testify,328.27,9.24,102791
119.18,Other,577.96,5.44,102792
123.03,Drake-Gods_Plan,352.56,10.98,102793
121.79,Mozart-Die_Zauberflote,215.31,17.05,102794
118.86,ACDC-ThunderStruck,381.36,7.89,102795
117.48,Rage_Against_The_Machine-Testify,417.9,9.62,102796
118.85,Ed_Sheeran-Perfect,449.28,6.02,102797
117.51,ACDC-ThunderStruck,530.08,4.07,102798
121.9,Drake-Gods_Plan,579,5.46,102799
120.73,Drake-Gods_Plan,564.28,5.77,102800
119.51,Ed_Sheeran-Perfect,413.13,12.18,102801
121.01,Other,360.25,10.93,102802
121.66,Drake-Gods_Plan,463.02,8.39,102803
119.47,Mozart-Die_Zauberflote,391.06,10.15,102804
120.48,Rage_Against_The_Machine-Testify,236.77,19.13,102805
123.14,Camila_Cabello-Havana,345.1,8.79,102806
120.1,ACDC-ThunderStruck,338.44,8.83,102807
118.37,Rage_Against_The_Machine-Testify,311.04,12.18,102808
119.03,ACDC-ThunderStruck,627.81,1.64,102809
116.06,Mozart-Die_Zauberflote,429.66,11.7,102810
123.56,Drake-Gods_Plan,165.62,15.88,102811
120.63,Mozart-Die_Zauberflote,479.5,10.62,102812
127,Ed_Sheeran-Perfect,538.37,3.94,102813
118.18,Camila_Cabello-Havana,449.61,6.24,102814
128.72,Camila_Cabello-Havana,320.38,11.93,102815
119.6,Other,507.71,4.62,102816
115.18,ACDC-ThunderStruck,560.97,5.88,102817
118.89,Drake-Gods_Plan,455.3,8.64,102818
121.51,Ed_Sheeran-Perfect,290.06,10.19,102819
119.3,Mozart-Die_Zauberflote,396.76,7.54,102820
117.93,Other,365.96,10.83,102821
128.46,Camila_Cabello-Havana,203.13,17.51,102822
122.89,Camila_Cabello-Havana,447.29,11.23,102823
120.87,Ed_Sheeran-Perfect,316.56,9.47,102824
118.86,ACDC-ThunderStruck,389.55,7.65,102825
115.73,Camila_Cabello-Havana,299.18,9.95,102826
125.3,Other,489.85,7.54,102827
118.59,Camila_Cabello-Havana,276.91,10.46,102828
121.28,Mozart-Die_Zauberflote,376.55,13.01,102829
118.6,Rage_Against_The_Machine-Testify,452.99,13.58,102830
120.85,Rage_Against_The_Machine-Testify,428.76,11.75,102831
117.41,ACDC-ThunderStruck,552.42,11.11,102832
123,Drake-Gods_Plan,414.67,9.62,102833
120.16,Camila_Cabello-Havana,411.72,9.53,102834
117.76,Rage_Against_The_Machine-Testify,326.29,17.01,102835
118.37,Mozart-Die_Zauberflote,417.89,7.03,102836
122.34,Ed_Sheeran-Perfect,406.93,7.14,102837
117.06,ACDC-ThunderStruck,442.3,6.36,102838
115.27,Drake-Gods_Plan,339.54,11.58,102839
115.23,Ed_Sheeran-Perfect,443.6,6.26,102840
119.56,Drake-Gods_Plan,393.87,12.71,102841
119.22,Ed_Sheeran-Perfect,181.38,12.94,102842
116.37,Camila_Cabello-Havana,538.13,8.97,102843
114.34,Ed_Sheeran-Perfect,374.2,8.01,102844
120.04,Camila_Cabello-Havana,273.85,15.81,102845
115.08,Camila_Cabello-Havana,460.31,10.84,102846
116.6,Mozart-Die_Zauberflote,473.9,7.98,102847
116.58,Camila_Cabello-Havana,501.5,7.41,102848
116.41,Other,480.3,7.87,102849
119.4,Drake-Gods_Plan,428.88,9.25,102850
116,ACDC-ThunderStruck,384.91,12.9,102851
116.47,Camila_Cabello-Havana,267.6,15.72,102852
122.66,Rage_Against_The_Machine-Testify,407.08,9.73,102853
117.76,ACDC-ThunderStruck,420.96,6.72,102854
116.77,Camila_Cabello-Havana,456.49,10.91,102855
123.31,Mozart-Die_Zauberflote,357.09,13.58,102856
119.97,Ed_Sheeran-Perfect,251.37,11.25,102857
118.46,Ed_Sheeran-Perfect,376.49,7.96,102858
118.59,Camila_Cabello-Havana,318.27,14.47,102859
120.18,Camila_Cabello-Havana,342.19,13.9,102860
117.22,Other,443.94,8.74,102861
120.25,Ed_Sheeran-Perfect,370.43,10.67,102862
116.98,Drake-Gods_Plan,504.41,4.64,102863
133.88,Other,507.85,7.15,102864
116.11,Camila_Cabello-Havana,379.54,13.04,102865
120.54,Rage_Against_The_Machine-Testify,158.36,21.11,102866
123.15,Ed_Sheeran-Perfect,235.93,14.15,102867
116.11,Drake-Gods_Plan,333.57,9.02,102868
124.2,Ed_Sheeran-Perfect,322.45,9.39,102869
117.77,Mozart-Die_Zauberflote,392.55,7.54,102870
120.28,Drake-Gods_Plan,406.58,7.25,102871
121.69,Camila_Cabello-Havana,481.03,10.44,102872
118.75,Rage_Against_The_Machine-Testify,517,11.88,102873
121.75,Drake-Gods_Plan,304.65,17.39,102874
118.82,Camila_Cabello-Havana,203.91,17.65,102875
121.22,Other,344.87,13.85,102876
118.63,ACDC-ThunderStruck,350.79,16.34,102877
121.3,Drake-Gods_Plan,305.32,12.4,102878
120.47,Camila_Cabello-Havana,346.25,11.26,102879
122.12,ACDC-ThunderStruck,382.23,7.72,102880
116.83,ACDC-ThunderStruck,323.01,9.39,102881
116.95,Ed_Sheeran-Perfect,455.01,8.58,102882
118.8,Mozart-Die_Zauberflote,507.46,12.31,102883
114.56,Rage_Against_The_Machine-Testify,361.8,16.13,102884
118.97,Rage_Against_The_Machine-Testify,467.88,13.19,102885
115.94,Drake-Gods_Plan,280.4,12.93,102886
129.98,Ed_Sheeran-Perfect,234.46,11.56,102887
119.18,Ed_Sheeran-Perfect,436.33,6.4,102888
120.24,Drake-Gods_Plan,332.83,11.58,102889
120.46,ACDC-ThunderStruck,294.22,10.11,102890
118.96,Drake-Gods_Plan,341.65,11.52,102891
121.73,ACDC-ThunderStruck,402.74,7.24,102892
124.64,Ed_Sheeran-Perfect,330.27,9.11,102893
120.92,Ed_Sheeran-Perfect,378.37,15.44,102894
114.4,Ed_Sheeran-Perfect,489.56,7.66,102895
117.49,Drake-Gods_Plan,446.99,8.68,102896
119.27,Other,359.05,16,102897
119.32,ACDC-ThunderStruck,410.39,7.25,102898
119.34,Rage_Against_The_Machine-Testify,190.65,20.37,102899
118.72,Camila_Cabello-Havana,312.41,14.78,102900
118.19,Drake-Gods_Plan,472.01,8,102901
122.58,Ed_Sheeran-Perfect,180.11,12.88,102902
121.43,Mozart-Die_Zauberflote,329.26,9.32,102903
117.88,ACDC-ThunderStruck,357.8,8.46,102904
123.05,Mozart-Die_Zauberflote,379.65,12.9,102905
117.19,Other,308.13,9.87,102906
121.69,Other,278.13,13.04,102907
122.07,Mozart-Die_Zauberflote,373.57,8.05,102908
120.62,Ed_Sheeran-Perfect,297.44,9.91,102909
114.77,Camila_Cabello-Havana,230.94,16.75,102910
124.37,Mozart-Die_Zauberflote,313.94,14.65,102911
115.33,Mozart-Die_Zauberflote,400.13,12.37,102912
121.52,Drake-Gods_Plan,346.29,11.29,102913
124.95,ACDC-ThunderStruck,322.03,9.3,102914
120.56,Camila_Cabello-Havana,317.25,14.6,102915
114.88,Ed_Sheeran-Perfect,196.71,12.62,102916
125.09,ACDC-ThunderStruck,341.33,8.87,102917
122.6,Camila_Cabello-Havana,510.22,9.69,102918
122.88,Rage_Against_The_Machine-Testify,376.5,15.7,102919
120.6,Rage_Against_The_Machine-Testify,496.18,12.55,102920
120.4,Mozart-Die_Zauberflote,444.34,6.25,102921
122.22,ACDC-ThunderStruck,355.78,8.51,102922
119.46,Other,404.39,12.41,102923
115.87,ACDC-ThunderStruck,382.47,10.46,102924
116.94,Drake-Gods_Plan,374.11,10.53,102925
118.76,ACDC-ThunderStruck,434.61,6.49,102926
118.48,Drake-Gods_Plan,314.9,12.17,102927
118.75,Camila_Cabello-Havana,328.38,14.34,102928
126.58,Other,571.26,2.87,102929
114.13,Ed_Sheeran-Perfect,394.57,7.53,102930
118.57,Drake-Gods_Plan,189.5,15.31,102931
114.6,Drake-Gods_Plan,554.35,6.11,102932
123.47,Ed_Sheeran-Perfect,316.79,17.23,102933
118.57,ACDC-ThunderStruck,377.25,8.07,102934
117.32,Camila_Cabello-Havana,257.88,16.21,102935
126.71,Rage_Against_The_Machine-Testify,229.22,19.44,102936
120.01,Drake-Gods_Plan,341.89,11.48,102937
118.77,Camila_Cabello-Havana,552.71,8.53,102938
121.24,Camila_Cabello-Havana,417.95,12.01,102939
120.92,Camila_Cabello-Havana,388.19,12.68,102940
117.39,Rage_Against_The_Machine-Testify,446.67,13.84,102941
117.35,Ed_Sheeran-Perfect,580.31,2.83,102942
123.21,Mozart-Die_Zauberflote,157.61,18.6,102943
128.57,Camila_Cabello-Havana,474,10.45,102944
116.16,Other,383.22,7.79,102945
116.92,Ed_Sheeran-Perfect,348.4,8.5,102946
120.29,Drake-Gods_Plan,364.88,10.91,102947
122.36,Drake-Gods_Plan,394.41,12.75,102948
120.06,Drake-Gods_Plan,286.72,12.87,102949
121.79,Camila_Cabello-Havana,316.99,12.09,102950
117.94,Rage_Against_The_Machine-Testify,452.1,11.22,102951
118.08,Ed_Sheeran-Perfect,341.1,8.96,102952
118.45,ACDC-ThunderStruck,291.91,10.14,102953
